Fecha,Cliente,TipoVenta,Clase,Aparato,Paquete,Fitpass,Sucursal,Total
2023-05-04,Regina Reyes,Paquete,Cadillac,Cadillac,12,No,Polanco,4673
2023-05-04,Paula Reyes,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4325
2023-05-04,Camila Morales,Paquete,Reformer,Reformer,12,No,Condesa,4555
2023-05-04,Miguel Morales,Fitpass,Reformer,Reformer,0,Sí,Condesa,182
2023-05-04,Fernanda Hernández,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,482
2023-05-04,Daniela Jiménez,Fitpass,Reformer,Reformer,0,Sí,Roma,228
2023-05-04,Renata Ramírez,Fitpass,Reformer,Reformer,0,Sí,Polanco,202
2023-05-04,Regina Mendoza,Fitpass,Reformer,Reformer,0,Sí,Polanco,207
2023-05-04,Mariana Jiménez,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,489
2023-05-05,Renata Torres,Paquete,Mat Pilates,Ninguno,24,No,Roma,8215
2023-05-05,Fernanda Díaz,Paquete,Cadillac,Cadillac,24,No,Roma,8573
2023-05-05,Regina López,Paquete,Cadillac,Cadillac,12,No,Roma,4112
2023-05-05,Carolina Mendoza,Clase Individual,Reformer,Reformer,0,No,Roma,384
2023-05-05,Lucía Gómez,Paquete,Cadillac,Cadillac,8,No,Polanco,3243
2023-05-05,Fernanda Jiménez,Paquete,Reformer,Reformer,12,No,Polanco,4318
2023-05-05,Rodrigo López,Fitpass,Reformer,Reformer,0,Sí,Condesa,190
2023-05-05,Mateo Rodríguez,Paquete,Reformer,Reformer,8,No,Roma,3132
2023-05-06,Claudia González,Clase Individual,Cadillac,Cadillac,0,No,Condesa,461
2023-05-06,Regina Gómez,Fitpass,Chair,Chair,0,Sí,Roma,217
2023-05-06,Victoria Hernández,Clase Individual,Reformer,Reformer,0,No,Polanco,478
2023-05-06,Camila González,Clase Individual,Mat Pilates,Ninguno,0,No,Condesa,511
2023-05-06,Mariana Rodríguez,Fitpass,Chair,Chair,0,Sí,Condesa,209
2023-05-06,Ana González,Paquete,Reformer,Reformer,24,No,Condesa,8819
2023-05-06,Santiago Pérez,Fitpass,Reformer,Reformer,0,Sí,Roma,210
2023-05-06,Camila Morales,Fitpass,Reformer,Reformer,0,Sí,Roma,237
2023-05-06,Rodrigo González,Paquete,Chair,Chair,8,No,Condesa,2917
2023-05-06,Carolina Reyes,Clase Individual,Reformer,Reformer,0,No,Condesa,458
2023-05-07,Diego Torres,Clase Individual,Chair,Chair,0,No,Roma,494
2023-05-07,Javier Mendoza,Clase Individual,Reformer,Reformer,0,No,Roma,395
2023-05-07,Natalia Ramírez,Paquete,Chair,Chair,12,No,Polanco,4636
2023-05-07,Mateo Reyes,Paquete,Cadillac,Cadillac,8,No,Roma,3126
2023-05-07,Sofía Díaz,Fitpass,Chair,Chair,0,Sí,Condesa,235
2023-05-07,Regina Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Roma,439
2023-05-07,Andrea Reyes,Paquete,Chair,Chair,8,No,Roma,3048
2023-05-07,Luis González,Fitpass,Chair,Chair,0,Sí,Condesa,209
2023-05-07,Camila Gómez,Paquete,Mat Pilates,Ninguno,8,No,Roma,3173
2023-05-07,Diego López,Paquete,Reformer,Reformer,12,No,Polanco,4585
2023-05-07,Carolina Rodríguez,Fitpass,Reformer,Reformer,0,Sí,Condesa,187
2023-05-08,Fernando Vázquez,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3101
2023-05-08,Luis Pérez,Paquete,Cadillac,Cadillac,12,No,Polanco,4384
2023-05-08,Paula Díaz,Paquete,Chair,Chair,8,No,Condesa,2907
2023-05-08,Andrea Torres,Fitpass,Chair,Chair,0,Sí,Polanco,190
2023-05-08,Carlos Sánchez,Fitpass,Reformer,Reformer,0,Sí,Condesa,190
2023-05-08,Mateo Vázquez,Clase Individual,Reformer,Reformer,0,No,Roma,515
2023-05-08,Ximena Torres,Paquete,Cadillac,Cadillac,8,No,Polanco,2908
2023-05-08,Gabriela Gómez,Fitpass,Reformer,Reformer,0,Sí,Condesa,192
2023-05-08,Fernando Reyes,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,224
2023-05-08,María Mendoza,Fitpass,Chair,Chair,0,Sí,Condesa,192
2023-05-08,Mateo García,Paquete,Reformer,Reformer,12,No,Roma,4138
2023-05-08,Natalia Pérez,Fitpass,Reformer,Reformer,0,Sí,Condesa,194
2023-05-09,Sofía Rodríguez,Paquete,Reformer,Reformer,12,No,Roma,4383
2023-05-09,Regina Reyes,Paquete,Chair,Chair,12,No,Condesa,4352
2023-05-09,Ana Ramírez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,208
2023-05-09,Gabriela Díaz,Clase Individual,Chair,Chair,0,No,Polanco,440
2023-05-09,Luis Reyes,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,498
2023-05-09,Carolina Gómez,Fitpass,Reformer,Reformer,0,Sí,Polanco,239
2023-05-09,Renata García,Clase Individual,Cadillac,Cadillac,0,No,Condesa,480
2023-05-09,Daniela López,Paquete,Chair,Chair,8,No,Roma,3177
2023-05-09,Carolina Cruz,Clase Individual,Reformer,Reformer,0,No,Polanco,499
2023-05-10,Ximena Torres,Fitpass,Reformer,Reformer,0,Sí,Roma,215
2023-05-10,Mateo Pérez,Fitpass,Reformer,Reformer,0,Sí,Roma,229
2023-05-10,Andrea Díaz,Fitpass,Reformer,Reformer,0,Sí,Polanco,223
2023-05-10,Paula Sánchez,Paquete,Reformer,Reformer,8,No,Roma,3262
2023-05-10,Mateo Flores,Clase Individual,Cadillac,Cadillac,0,No,Polanco,450
2023-05-10,Mariana López,Fitpass,Cadillac,Cadillac,0,Sí,Roma,215
2023-05-10,Miguel Cruz,Clase Individual,Chair,Chair,0,No,Roma,407
2023-05-10,Mateo Gómez,Paquete,Chair,Chair,12,No,Condesa,4366
2023-05-11,Camila Vázquez,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,180
2023-05-11,Regina López,Paquete,Reformer,Reformer,8,No,Condesa,2921
2023-05-11,Regina Martínez,Fitpass,Reformer,Reformer,0,Sí,Polanco,188
2023-05-11,Camila Ramírez,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,382
2023-05-11,Rodrigo Gómez,Fitpass,Reformer,Reformer,0,Sí,Roma,221
2023-05-11,Daniela Rodríguez,Paquete,Cadillac,Cadillac,8,No,Condesa,2984
2023-05-11,Laura Vázquez,Paquete,Reformer,Reformer,12,No,Polanco,4411
2023-05-11,Lucía Morales,Clase Individual,Reformer,Reformer,0,No,Roma,450
2023-05-11,Paula Flores,Paquete,Cadillac,Cadillac,12,No,Polanco,4205
2023-05-11,Mateo López,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4409
2023-05-11,Santiago Rodríguez,Paquete,Reformer,Reformer,12,No,Condesa,4462
2023-05-11,Alejandro Rodríguez,Paquete,Chair,Chair,8,No,Roma,2931
2023-05-12,Diego Gómez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,190
2023-05-12,Mateo Hernández,Fitpass,Reformer,Reformer,0,Sí,Roma,208
2023-05-12,Santiago Rodríguez,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3254
2023-05-12,Lucía Martínez,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,431
2023-05-12,Renata Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Roma,397
2023-05-12,Lucía Gómez,Paquete,Reformer,Reformer,12,No,Roma,4148
2023-05-12,Lucía Pérez,Paquete,Chair,Chair,12,No,Roma,4409
2023-05-12,Daniela Morales,Fitpass,Reformer,Reformer,0,Sí,Condesa,198
2023-05-13,Daniela Sánchez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,222
2023-05-13,Laura Ramírez,Clase Individual,Chair,Chair,0,No,Condesa,455
2023-05-13,Mariana Rodríguez,Fitpass,Cadillac,Cadillac,0,Sí,Roma,183
2023-05-13,Claudia Vázquez,Paquete,Reformer,Reformer,12,No,Condesa,4679
2023-05-13,Renata Gutiérrez,Fitpass,Chair,Chair,0,Sí,Condesa,182
2023-05-13,Andrea Hernández,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4209
2023-05-13,Diego Rodríguez,Clase Individual,Reformer,Reformer,0,No,Roma,519
2023-05-13,Javier Jiménez,Paquete,Cadillac,Cadillac,8,No,Roma,3231
2023-05-13,Sofía Gómez,Paquete,Chair,Chair,8,No,Condesa,3118
2023-05-13,Fernando García,Fitpass,Reformer,Reformer,0,Sí,Condesa,218
2023-05-13,Miguel Rodríguez,Paquete,Mat Pilates,Ninguno,8,No,Polanco,3203
2023-05-13,Diego Gutiérrez,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,221
2023-05-13,Fernando Gómez,Paquete,Mat Pilates,Ninguno,12,No,Condesa,4569
2023-05-13,Fernando Mendoza,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,210
2023-05-13,Alejandro Pérez,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,207
2023-05-14,Santiago Morales,Paquete,Reformer,Reformer,8,No,Polanco,3295
2023-05-14,Natalia Sánchez,Paquete,Cadillac,Cadillac,12,No,Roma,4666
2023-05-14,Carolina Morales,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,235
2023-05-14,Mariana Díaz,Fitpass,Chair,Chair,0,Sí,Polanco,231
2023-05-14,Carolina Cruz,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,486
2023-05-14,Ana López,Paquete,Reformer,Reformer,8,No,Roma,2917
2023-05-14,Carlos Mendoza,Paquete,Mat Pilates,Ninguno,8,No,Condesa,3178
2023-05-14,María Gómez,Paquete,Reformer,Reformer,8,No,Condesa,2971
2023-05-15,Javier Díaz,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,394
2023-05-15,Mariana Rodríguez,Paquete,Mat Pilates,Ninguno,8,No,Roma,3167
2023-05-15,Mateo Sánchez,Clase Individual,Reformer,Reformer,0,No,Condesa,467
2023-05-15,Renata Mendoza,Paquete,Reformer,Reformer,8,No,Polanco,3033
2023-05-15,Alejandro Rodríguez,Fitpass,Chair,Chair,0,Sí,Roma,215
2023-05-15,Laura Ramírez,Clase Individual,Reformer,Reformer,0,No,Polanco,469
2023-05-15,Santiago Vázquez,Paquete,Reformer,Reformer,24,No,Polanco,8497
2023-05-15,Rodrigo Díaz,Paquete,Reformer,Reformer,8,No,Roma,3023
2023-05-15,Camila Cruz,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,236
2023-05-15,Gabriela Gómez,Paquete,Cadillac,Cadillac,8,No,Roma,3049
2023-05-15,Camila Pérez,Paquete,Mat Pilates,Ninguno,12,No,Polanco,4252
2023-05-16,Renata López,Fitpass,Reformer,Reformer,0,Sí,Roma,210
2023-05-16,Andrea González,Clase Individual,Reformer,Reformer,0,No,Roma,399
2023-05-16,Valeria Díaz,Fitpass,Chair,Chair,0,Sí,Roma,240
2023-05-16,Daniela Hernández,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,232
2023-05-16,Fernanda Flores,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,226
2023-05-16,Mariana Jiménez,Clase Individual,Chair,Chair,0,No,Roma,433
2023-05-16,Mariana Ramírez,Paquete,Reformer,Reformer,12,No,Condesa,4146
2023-05-16,Ana Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Roma,416
2023-05-16,Mariana Ramírez,Paquete,Reformer,Reformer,8,No,Polanco,3025
2023-05-16,Sofía Cruz,Fitpass,Chair,Chair,0,Sí,Polanco,240
2023-05-16,Santiago Torres,Fitpass,Chair,Chair,0,Sí,Roma,225
2023-05-16,Natalia Gutiérrez,Fitpass,Reformer,Reformer,0,Sí,Condesa,196
2023-05-16,Luis López,Fitpass,Chair,Chair,0,Sí,Roma,187
2023-05-16,Santiago Sánchez,Paquete,Reformer,Reformer,12,No,Polanco,4642
2023-05-16,Diego García,Clase Individual,Reformer,Reformer,0,No,Condesa,391
2023-05-16,Sofía Torres,Clase Individual,Cadillac,Cadillac,0,No,Polanco,518
2023-05-16,Gabriela Gómez,Paquete,Reformer,Reformer,24,No,Polanco,8494
2023-05-17,Renata Cruz,Fitpass,Chair,Chair,0,Sí,Roma,228
2023-05-17,María Hernández,Paquete,Reformer,Reformer,12,No,Roma,4419
2023-05-17,Fernando González,Paquete,Reformer,Reformer,8,No,Roma,3130
2023-05-17,Javier Mendoza,Clase Individual,Reformer,Reformer,0,No,Roma,476
2023-05-17,Miguel López,Fitpass,Reformer,Reformer,0,Sí,Roma,202
2023-05-17,Paula Morales,Fitpass,Reformer,Reformer,0,Sí,Roma,219
2023-05-17,Fernando Ramírez,Paquete,Reformer,Reformer,8,No,Roma,2992
2023-05-17,Rodrigo García,Paquete,Reformer,Reformer,12,No,Polanco,4602
2023-05-17,Ximena Jiménez,Paquete,Reformer,Reformer,8,No,Polanco,3079
2023-05-17,Carolina Torres,Paquete,Reformer,Reformer,8,No,Condesa,3051
2023-05-18,Claudia Hernández,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,206
2023-05-18,Carolina López,Fitpass,Reformer,Reformer,0,Sí,Roma,199
2023-05-18,Laura Gómez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,229
2023-05-18,Camila Pérez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,223
2023-05-18,Andrea Morales,Paquete,Mat Pilates,Ninguno,8,No,Condesa,2990
2023-05-18,Laura Hernández,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,457
2023-05-18,Sofía Cruz,Clase Individual,Cadillac,Cadillac,0,No,Polanco,386
2023-05-18,Daniela Hernández,Paquete,Mat Pilates,Ninguno,12,No,Roma,4241
2023-05-18,Miguel González,Fitpass,Chair,Chair,0,Sí,Condesa,216
2023-05-18,Ximena Morales,Fitpass,Reformer,Reformer,0,Sí,Polanco,206
2023-05-18,Mariana Flores,Paquete,Chair,Chair,8,No,Condesa,3243
2023-05-18,Santiago Díaz,Fitpass,Reformer,Reformer,0,Sí,Condesa,219
2023-05-18,Mariana Flores,Fitpass,Reformer,Reformer,0,Sí,Condesa,240
2023-05-19,Laura Jiménez,Paquete,Chair,Chair,8,No,Condesa,3067
2023-05-19,Lucía Díaz,Paquete,Mat Pilates,Ninguno,8,No,Polanco,2944
2023-05-19,Gabriela Ramírez,Fitpass,Reformer,Reformer,0,Sí,Condesa,192
2023-05-19,Regina Cruz,Fitpass,Chair,Chair,0,Sí,Polanco,218
2023-05-19,Claudia Hernández,Paquete,Chair,Chair,8,No,Roma,3056
2023-05-19,Mariana Martínez,Paquete,Mat Pilates,Ninguno,12,No,Roma,4266
2023-05-19,Fernando Torres,Clase Individual,Reformer,Reformer,0,No,Condesa,491
2023-05-19,Renata Jiménez,Fitpass,Reformer,Reformer,0,Sí,Roma,203
2023-05-19,Ximena Hernández,Fitpass,Reformer,Reformer,0,Sí,Condesa,223
2023-05-19,María Cruz,Paquete,Reformer,Reformer,8,No,Roma,2918
2023-05-19,Claudia Hernández,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,499
2023-05-19,Lucía Hernández,Fitpass,Reformer,Reformer,0,Sí,Roma,202
2023-05-19,Fernanda Hernández,Paquete,Cadillac,Cadillac,12,No,Roma,4398
2023-05-20,Regina Vázquez,Fitpass,Cadillac,Cadillac,0,Sí,Condesa,196
2023-05-20,Javier Díaz,Fitpass,Chair,Chair,0,Sí,Roma,232
2023-05-20,Fernando González,Paquete,Reformer,Reformer,8,No,Roma,3132
2023-05-20,Regina Pérez,Paquete,Reformer,Reformer,24,No,Polanco,8767
2023-05-20,Mariana Pérez,Clase Individual,Chair,Chair,0,No,Condesa,505
2023-05-20,Carlos García,Paquete,Reformer,Reformer,12,No,Roma,4469
2023-05-20,Andrea Sánchez,Clase Individual,Reformer,Reformer,0,No,Roma,514
2023-05-20,Sofía Pérez,Clase Individual,Chair,Chair,0,No,Polanco,406
2023-05-20,Alejandro Martínez,Paquete,Cadillac,Cadillac,8,No,Condesa,3213
2023-05-20,Natalia González,Clase Individual,Mat Pilates,Ninguno,0,No,Polanco,517
2023-05-21,Camila Martínez,Fitpass,Chair,Chair,0,Sí,Condesa,224
2023-05-21,Ximena López,Fitpass,Reformer,Reformer,0,Sí,Condesa,206
2023-05-21,Santiago Vázquez,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,197
2023-05-21,Sofía López,Clase Individual,Chair,Chair,0,No,Roma,389
2023-05-21,Claudia Díaz,Paquete,Cadillac,Cadillac,8,No,Polanco,3107
2023-05-21,Daniela Torres,Fitpass,Reformer,Reformer,0,Sí,Roma,183
2023-05-21,Regina González,Paquete,Cadillac,Cadillac,12,No,Polanco,4556
2023-05-21,Regina Gómez,Paquete,Cadillac,Cadillac,12,No,Condesa,4243
2023-05-21,Carlos Martínez,Fitpass,Reformer,Reformer,0,Sí,Roma,233
2023-05-22,Santiago Torres,Clase Individual,Reformer,Reformer,0,No,Polanco,518
2023-05-22,Luis Morales,Fitpass,Reformer,Reformer,0,Sí,Polanco,196
2023-05-22,Sofía Torres,Fitpass,Reformer,Reformer,0,Sí,Condesa,224
2023-05-22,Valeria Mendoza,Paquete,Chair,Chair,12,No,Condesa,4624
2023-05-22,Claudia Díaz,Paquete,Mat Pilates,Ninguno,8,No,Roma,2975
2023-05-22,Regina Ramírez,Paquete,Reformer,Reformer,8,No,Roma,2956
2023-05-22,Claudia Hernández,Fitpass,Reformer,Reformer,0,Sí,Roma,182
2023-05-22,Carolina Martínez,Fitpass,Chair,Chair,0,Sí,Roma,223
2023-05-22,Alejandro Gómez,Paquete,Reformer,Reformer,12,No,Roma,4189
2023-05-22,Andrea Vázquez,Fitpass,Chair,Chair,0,Sí,Condesa,191
2023-05-22,Ana Ramírez,Paquete,Chair,Chair,12,No,Condesa,4488
2023-05-23,Laura Gutiérrez,Paquete,Reformer,Reformer,24,No,Polanco,8190
2023-05-23,Santiago Vázquez,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,182
2023-05-23,María Hernández,Fitpass,Reformer,Reformer,0,Sí,Condesa,194
2023-05-23,Diego López,Paquete,Cadillac,Cadillac,8,No,Polanco,2920
2023-05-23,Camila Vázquez,Paquete,Cadillac,Cadillac,12,No,Roma,4257
2023-05-23,Ana Morales,Clase Individual,Chair,Chair,0,No,Polanco,399
2023-05-23,Sofía Torres,Paquete,Chair,Chair,8,No,Polanco,3222
2023-05-23,Carolina López,Fitpass,Reformer,Reformer,0,Sí,Roma,236
2023-05-23,Santiago Martínez,Fitpass,Reformer,Reformer,0,Sí,Condesa,195
2023-05-23,Carlos Mendoza,Paquete,Chair,Chair,12,No,Condesa,4240
2023-05-23,Carlos Gómez,Clase Individual,Cadillac,Cadillac,0,No,Condesa,398
2023-05-24,Fernando García,Paquete,Reformer,Reformer,8,No,Condesa,3038
2023-05-24,Luis Cruz,Fitpass,Reformer,Reformer,0,Sí,Condesa,230
2023-05-24,Claudia Rodríguez,Paquete,Chair,Chair,24,No,Condesa,8135
2023-05-24,Victoria Torres,Clase Individual,Reformer,Reformer,0,No,Roma,468
2023-05-24,Mariana Ramírez,Paquete,Chair,Chair,12,No,Condesa,4446
2023-05-24,Victoria Cruz,Paquete,Mat Pilates,Ninguno,8,No,Roma,2999
2023-05-24,Luis Reyes,Paquete,Reformer,Reformer,12,No,Roma,4395
2023-05-24,Fernanda Hernández,Paquete,Reformer,Reformer,8,No,Condesa,2990
2023-05-24,Ximena Gutiérrez,Paquete,Chair,Chair,12,No,Polanco,4598
2023-05-24,Claudia González,Paquete,Reformer,Reformer,12,No,Roma,4375
2023-05-24,Mariana Torres,Fitpass,Reformer,Reformer,0,Sí,Polanco,181
2023-05-25,Carolina Díaz,Fitpass,Chair,Chair,0,Sí,Roma,190
2023-05-25,Mariana Jiménez,Fitpass,Reformer,Reformer,0,Sí,Condesa,208
2023-05-25,Javier Ramírez,Fitpass,Reformer,Reformer,0,Sí,Roma,204
2023-05-25,Miguel Mendoza,Fitpass,Reformer,Reformer,0,Sí,Roma,186
2023-05-25,Renata Flores,Paquete,Cadillac,Cadillac,12,No,Roma,4653
2023-05-25,Regina Jiménez,Fitpass,Reformer,Reformer,0,Sí,Roma,183
2023-05-25,Victoria Mendoza,Clase Individual,Chair,Chair,0,No,Roma,504
2023-05-25,Carolina Jiménez,Paquete,Reformer,Reformer,8,No,Condesa,3071
2023-05-25,Paula Ramírez,Paquete,Mat Pilates,Ninguno,8,No,Polanco,3189
2023-05-25,Carlos Díaz,Paquete,Reformer,Reformer,8,No,Roma,3108
2023-05-25,Diego Reyes,Fitpass,Reformer,Reformer,0,Sí,Condesa,237
2023-05-25,Sofía Gómez,Paquete,Cadillac,Cadillac,8,No,Roma,3131
2023-05-25,Laura Sánchez,Paquete,Cadillac,Cadillac,8,No,Roma,3241
2023-05-26,Mateo Cruz,Fitpass,Reformer,Reformer,0,Sí,Polanco,191
2023-05-26,Valeria Reyes,Paquete,Reformer,Reformer,12,No,Condesa,4451
2023-05-26,Andrea Díaz,Paquete,Chair,Chair,8,No,Polanco,2950
2023-05-26,Ximena Hernández,Paquete,Cadillac,Cadillac,12,No,Roma,4274
2023-05-26,Camila Flores,Paquete,Reformer,Reformer,24,No,Condesa,8594
2023-05-26,Lucía Ramírez,Paquete,Reformer,Reformer,12,No,Roma,4288
2023-05-26,Santiago Gómez,Paquete,Chair,Chair,12,No,Polanco,4257
2023-05-26,Gabriela Gómez,Paquete,Reformer,Reformer,24,No,Polanco,8193
2023-05-26,Gabriela Ramírez,Fitpass,Chair,Chair,0,Sí,Condesa,183
2023-05-26,Camila Gutiérrez,Paquete,Reformer,Reformer,12,No,Roma,4116
2023-05-26,Carolina Sánchez,Clase Individual,Chair,Chair,0,No,Roma,497
2023-05-27,Santiago Morales,Paquete,Reformer,Reformer,24,No,Polanco,8703
2023-05-27,Daniela Ramírez,Paquete,Chair,Chair,8,No,Roma,2973
2023-05-27,Carlos Morales,Fitpass,Reformer,Reformer,0,Sí,Roma,226
2023-05-27,Gabriela García,Fitpass,Reformer,Reformer,0,Sí,Condesa,215
2023-05-27,Mariana Reyes,Fitpass,Cadillac,Cadillac,0,Sí,Polanco,221
2023-05-27,Natalia González,Fitpass,Chair,Chair,0,Sí,Polanco,206
2023-05-27,Regina Díaz,Clase Individual,Reformer,Reformer,0,No,Condesa,405
2023-05-27,Alejandro Rodríguez,Paquete,Reformer,Reformer,12,No,Roma,4522
2023-05-27,Ximena Hernández,Clase Individual,Chair,Chair,0,No,Roma,423
2023-05-27,Camila Ramírez,Fitpass,Reformer,Reformer,0,Sí,Roma,199
2023-05-27,María Morales,Paquete,Reformer,Reformer,8,No,Condesa,3110
2023-05-27,Luis González,Clase Individual,Reformer,Reformer,0,No,Polanco,407
2023-05-27,Javier Morales,Fitpass,Reformer,Reformer,0,Sí,Roma,216
2023-05-28,Miguel Pérez,Paquete,Reformer,Reformer,24,No,Roma,8376
2023-05-28,Victoria Gómez,Paquete,Reformer,Reformer,8,No,Condesa,3164
2023-05-28,Fernando Hernández,Fitpass,Mat Pilates,Ninguno,0,Sí,Polanco,220
2023-05-28,Diego Ramírez,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,465
2023-05-28,María Jiménez,Clase Individual,Cadillac,Cadillac,0,No,Condesa,493
2023-05-28,Lucía Torres,Fitpass,Reformer,Reformer,0,Sí,Roma,227
2023-05-28,Renata Mendoza,Paquete,Chair,Chair,12,No,Condesa,4101
2023-05-28,Fernanda González,Fitpass,Reformer,Reformer,0,Sí,Polanco,230
2023-05-28,Lucía Martínez,Fitpass,Reformer,Reformer,0,Sí,Condesa,188
2023-05-28,Natalia Martínez,Paquete,Reformer,Reformer,8,No,Roma,3256
2023-05-28,Paula Díaz,Fitpass,Reformer,Reformer,0,Sí,Roma,227
2023-05-29,Luis González,Paquete,Reformer,Reformer,12,No,Condesa,4687
2023-05-29,Ximena Sánchez,Fitpass,Reformer,Reformer,0,Sí,Condesa,186
2023-05-29,Miguel Morales,Fitpass,Chair,Chair,0,Sí,Polanco,182
2023-05-29,Laura Jiménez,Fitpass,Chair,Chair,0,Sí,Roma,180
2023-05-29,Diego Rodríguez,Fitpass,Reformer,Reformer,0,Sí,Roma,181
2023-05-29,Natalia Cruz,Paquete,Cadillac,Cadillac,12,No,Condesa,4100
2023-05-30,Javier Jiménez,Fitpass,Reformer,Reformer,0,Sí,Polanco,238
2023-05-30,Daniela Flores,Fitpass,Mat Pilates,Ninguno,0,Sí,Condesa,181
2023-05-30,Regina Ramírez,Fitpass,Chair,Chair,0,Sí,Polanco,224
2023-05-30,Daniela Sánchez,Paquete,Chair,Chair,8,No,Condesa,3076
2023-05-30,Luis González,Paquete,Reformer,Reformer,8,No,Condesa,3237
2023-05-30,Gabriela Reyes,Fitpass,Chair,Chair,0,Sí,Roma,235
2023-05-30,Mariana Flores,Clase Individual,Reformer,Reformer,0,No,Roma,519
2023-05-31,Lucía Reyes,Paquete,Reformer,Reformer,8,No,Polanco,3300
2023-05-31,Carolina Vázquez,Clase Individual,Mat Pilates,Ninguno,0,No,Roma,455
2023-05-31,Renata González,Clase Individual,Reformer,Reformer,0,No,Roma,446
2023-05-31,Carlos Morales,Clase Individual,Mat Pilates,Ninguno,0,No,Condesa,413
2023-05-31,Victoria Sánchez,Paquete,Chair,Chair,8,No,Roma,3262
2023-05-31,Carlos Ramírez,Paquete,Reformer,Reformer,8,No,Polanco,3011
2023-05-31,Andrea Díaz,Fitpass,Cadillac,Cadillac,0,Sí,Roma,190
2023-05-31,Fernanda López,Fitpass,Reformer,Reformer,0,Sí,Roma,238
2023-06-01,Javier Ramírez,Paquete,Reformer,Reformer,24,No,Condesa,8526
2023-06-01,Claudia Gutiérrez,Clase Individual,Reformer,Reformer,0,No,Condesa,462
2023-06-01,Santiago Mendoza,Paquete,Reformer,Reformer,24,No,Polanco,8141
2023-06-01,Miguel Morales,Fitpass,Reformer,Reformer,0,Sí,Polanco,180
2023-06-01,Gabriela Mendoza,Fitpass,Reformer,Reformer,0,Sí,Polanco,199
2023-06-01,Ana Cruz,Paquete,Mat Pilates,Ninguno,12,No,Roma,4135
2023-06-01,Laura González,Paquete,Cadillac,Cadillac,12,No,Condesa,4417
2023-06-01,Claudia Torres,Fitpass,Mat Pilates,Ninguno,0,Sí,Roma,204
2023-06-02,Carolina Hernández,Clase Individual,Cadillac,Cadillac,0,No,Polanco,438
2023-06-02,Mateo Morales,Fitpass,Reformer,Reformer,0,Sí,Polanco,220
2023-06-02,Gabriela Mendoza,Paquete,Chair,Chair,8,No,Roma,3207
2023-06-02,Laura Hernández,Fitpass,Reformer,Reformer,0,Sí,Roma,224
2023-06-03,Sofía Cruz,Paquete,Reformer,Reformer,12,No,Condesa,4198
2023-06-03,Sofía García,Paquete,Chair,Chair,8,No,Roma,3056
2023-06-03,Regina Ramírez,Paquete,Chair,Chair,12,No,Roma,4446
2023-06-03,Camila Pérez,Paquete,Chair,Chair,8,No,Roma,3287
2023-06-03,Rodrigo López,Fitpass,Reformer,Reformer,0,Sí,Roma,226
2023-06-03,Ximena Ramírez,Paquete,Mat Pilates,Ninguno,8,No,Polanco,2926
2023-06-03,Mariana Ramírez,Paquete,Reformer,Reformer,8,No,Roma,3053
2023-06-03,Natalia Vázquez,Paquete,Reformer,Reformer,8,No,Polanco,2948
2023-06-03,Camila Mendoza,Fitpass,Reformer,Reformer,0,Sí,Polanco,187
2023-06-04,Victoria Sánchez,Paquete,Reformer,Reformer,12,No,Condesa,4656
2023-06-04,Laura Ramírez,Paquete,Reformer,Reformer,24,No,Roma,8051
2023-06-04,Mariana López,Clase Individual,Reformer,Reformer,0,No,Polanco,452
2023-06-04,María Cruz,Paquete,Reformer,Reformer,12,No,Polanco,4611
